seriesID       ,area_code,item_code,series_title,footnote_codes,begin_year,begin_period,end_year,end_period
APUS35A74715,S35A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS35A74716,S35A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS35A7471A,S35A,7471A,"Gasoline, all types, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35B72601,S35B,72601,"Utility (piped) gas - 40 therms in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS35B72610,S35B,72610,"Electricity per KWH in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS35B72611,S35B,72611,"Utility (piped) gas - 100 therms in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS35B72620,S35B,72620,"Utility (piped) gas per therm in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS35B72621,S35B,72621,"Electricity per 500 KWH in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS35B74712,S35B,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M01,1987,M12
APUS35B74713,S35B,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M01,1980,M05
APUS35B74714,S35B,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35B74715,S35B,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS35B74716,S35B,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS35B7471A,S35B,7471A,"Gasoline, all types, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35C72601,S35C,72601,"Utility (piped) gas - 40 therms in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS35C72610,S35C,72610,"Electricity per KWH in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M11,2020,M01
APUS35C72611,S35C,72611,"Utility (piped) gas - 100 therms in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS35C72620,S35C,72620,"Utility (piped) gas per therm in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M11,2019,M11
APUS35C72621,S35C,72621,"Electricity per 500 KWH in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS35C74712,S35C,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M01,1986,M12
APUS35C74713,S35C,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M01,1981,M03
APUS35C74714,S35C,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35C74715,S35C,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS35C74716,S35C,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS35C7471A,S35C,7471A,"Gasoline, all types, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35D72610,S35D,72610,"Electricity per KWH in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS35D74714,S35D,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS35D74715,S35D,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS35D74716,S35D,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS35D7471A,S35D,7471A,"Gasoline, all types, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS35E72511,S35E,72511,"Fuel oil #2 per gallon (3.785 liters) in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35E72601,S35E,72601,"Utility (piped) gas - 40 therms in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35E72610,S35E,72610,"Electricity per KWH in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS35E72611,S35E,72611,"Utility (piped) gas - 100 therms in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35E72620,S35E,72620,"Utility (piped) gas per therm in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS35E72621,S35E,72621,"Electricity per 500 KWH in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M11,1997,M12
APUS35E74712,S35E,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M01,1988,M12
APUS35E74713,S35E,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M01,1980,M09
APUS35E74714,S35E,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS35E74715,S35E,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS35E74716,S35E,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS35E7471A,S35E,7471A,"Gasoline, all types, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS37A72601,S37A,72601,"Utility (piped) gas - 40 therms in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS37A72610,S37A,72610,"Electricity per KWH in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS37A72611,S37A,72611,"Utility (piped) gas - 100 therms in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS37A72620,S37A,72620,"Utility (piped) gas per therm in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS37A72621,S37A,72621,"Electricity per 500 KWH in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS37A74712,S37A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M01,1989,M12
APUS37A74713,S37A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M01,1980,M05
APUS37A74714,S37A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS37A74715,S37A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS37A74716,S37A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS37A7471A,S37A,7471A,"Gasoline, all types, per gallon/3.785 liters in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS37B72601,S37B,72601,"Utility (piped) gas - 40 therms in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1979,M08,2013,M06
APUS37B72610,S37B,72610,"Electricity per KWH in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1978,M11,2021,M09
APUS37B72611,S37B,72611,"Utility (piped) gas - 100 therms in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1979,M08,2013,M06
APUS37B72620,S37B,72620,"Utility (piped) gas per therm in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1979,M03,2021,M10
APUS37B72621,S37B,72621,"Electricity per 500 KWH in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS37B74712,S37B,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1978,M01,1989,M04
APUS37B74713,S37B,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1978,M01,1980,M09
APUS37B74714,S37B,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS37B74715,S37B,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS37B74716,S37B,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS37B7471A,S37B,7471A,"Gasoline, all types, per gallon/3.785 liters in Houston-The Woodlands-Sugar Land, TX, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS40072511,S400,72511,"Fuel oil #2 per gallon (3.785 liters) in West - Size Class A, average price, not seasonally adjusted",,1978,M11,2016,M04
APUS40072601,S400,72601,"Utility (piped) gas - 40 therms in West - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS40072610,S400,72610,"Electricity per KWH in West - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS40072611,S400,72611,"Utility (piped) gas - 100 therms in West - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS40072620,S400,72620,"Utility (piped) gas per therm in West - Size Class A, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS40072621,S400,72621,"Electricity per 500 KWH in West - Size Class A, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS40074712,S400,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in West - Size Class A, average price, not seasonally adjusted",,1978,M01,1991,M04
APUS40074713,S400,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in West - Size Class A, average price, not seasonally adjusted",,1978,M01,1983,M12
APUS40074714,S400,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in West - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS40074715,S400,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West - Size Class A, average price, not seasonally adjusted",,1993,M12,2021,M10
APUS40074716,S400,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in West - Size Class A, average price, not seasonally adjusted",,1981,M09,2021,M10
APUS40074717,S400,74717,"Automotive diesel fuel, per gallon/3.785 liters in West - Size Class A, average price, not seasonally adjusted",,1998,M01,2021,M10
APUS4007471A,S400,7471A,"Gasoline, all types, per gallon/3.785 liters in West - Size Class A, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS48A72610,S48A,72610,"Electricity per KWH in Phoenix-Mesa-Scottsdale, AZ, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48A72620,S48A,72620,"Utility (piped) gas per therm in Phoenix-Mesa-Scottsdale, AZ, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48A74714,S48A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Phoenix-Mesa-Scottsdale, AZ, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48A74715,S48A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Phoenix-Mesa-Scottsdale, AZ, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48A74716,S48A,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Phoenix-Mesa-Scottsdale, AZ, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48A7471A,S48A,7471A,"Gasoline, all types, per gallon/3.785 liters in Phoenix-Mesa-Scottsdale, AZ, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48B72601,S48B,72601,"Utility (piped) gas - 40 therms in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS48B72610,S48B,72610,"Electricity per KWH in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M11,2021,M09
APUS48B72611,S48B,72611,"Utility (piped) gas - 100 therms in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS48B72620,S48B,72620,"Utility (piped) gas per therm in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M11,2019,M12
APUS48B72621,S48B,72621,"Electricity per 500 KWH in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M11,1986,M12
APUS48B74712,S48B,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M01,1986,M12
APUS48B74713,S48B,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M01,1980,M09
APUS48B74714,S48B,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS48B74715,S48B,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,2018,M01,2021,M10
APUS48B74716,S48B,74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1985,M01,2021,M10
APUS48B7471A,S48B,7471A,"Gasoline, all types, per gallon/3.785 liters in Denver-Aurora-Lakewood, CO, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS49A72601,S49A,72601,"Utility (piped) gas - 40 therms in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS49A72610,S49A,72610,"Electricity per KWH in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS49A72611,S49A,72611,"Utility (piped) gas - 100 therms in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS49A72620,S49A,72620,"Utility (piped) gas per therm in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M11,2021,M10
APUS49A72621,S49A,72621,"Electricity per 500 KWH in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M11,2013,M06
APUS49A74712,S49A,74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M01,1991,M04
APUS49A74713,S49A,74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M01,1982,M09
APUS49A74714,S49A,74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1978,M01,2021,M10
APUS49A74715,S49A,74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Los Angeles-Long Beach-Anaheim, CA, average price, not seasonally adjusted",,1993,M12,2021,M10
